FlowId,Type,Size,StartTime,EndTime,FCT,RxBytes,FinReceived
0,Background,102400,0.700983,0.701507,0.0005239999999999689,106400,True
1,Background,102400,0.701383,0.701773,0.00039000000000000146,106400,True
4,Background,10485760,0.701445,0.722627,0.021182000000000034,10876994,True
4,Background,1048576,0.702292,0.704601,0.0023090000000000055,1087892,True
2,Background,102400,0.702555,0.70302,0.0004649999999999377,106400,True
4,Background,1024,0.704859,0.705012,0.00015299999999995872,1244,True
3,Background,1024,0.705131,0.705284,0.00015300000000006975,1244,True
3,Background,10240,0.707426,0.707583,0.00015699999999996272,10838,True
3,Background,10240,0.708474,0.708632,0.00015799999999999148,10838,True
0,Background,10240,0.708912,0.709069,0.00015699999999996272,10838,True
3,Background,102400,0.709611,0.710002,0.0003910000000000302,106400,True
3,Background,102400,0.710209,0.710599,0.00039000000000000146,106400,True
2,Background,102400,0.711869,0.712284,0.0004150000000000542,106400,True
3,Background,102400,0.713294,0.713685,0.0003910000000000302,106400,True
0,Background,1048576,0.713472,0.715782,0.0023100000000000342,1087892,True
5,Background,10240,0.713673,0.713831,0.00015799999999999148,10838,True
3,Background,102400,0.715929,0.716559,0.0006299999999999084,106400,True
6,Background,10240,0.716051,0.716208,0.00015699999999996272,10838,True
7,Background,102400,0.716446,0.716837,0.0003909999999999192,106400,True
5,Background,1024,0.717994,0.718145,0.00015100000000001224,1244,True
5,Background,1024,0.720763,0.720915,0.00015199999999992997,1244,True
4,Background,10240,0.722439,0.722596,0.00015699999999996272,10838,True
3,Background,102400,0.724807,0.725341,0.0005340000000000344,106400,True
1,Background,10485760,0.725375,0.746646,0.02127100000000004,10876994,True
2,Background,10240,0.725448,0.725604,0.000156000000000045,10838,True
7,Background,102400,0.726671,0.727062,0.0003910000000000302,106400,True
1,Background,102400,0.726956,0.727481,0.0005249999999999977,106400,True
8,Background,102400,0.727264,0.727656,0.00039199999999994795,106400,True
1,Background,1048576,0.727276,0.729577,0.0023009999999999975,1087892,True
3,Background,1024,0.727337,0.727492,0.00015500000000001624,1244,True
3,Background,10240,0.728635,0.728794,0.00015900000000002024,10838,True
2,Background,1048576,0.728962,0.73138,0.0024180000000000312,1087892,True
3,Background,10240,0.729292,0.729453,0.00016099999999996673,10838,True
7,Background,10240,0.731611,0.731768,0.00015699999999996272,10838,True
2,Background,1024,0.731665,0.731818,0.00015299999999995872,1244,True
6,Background,10240,0.734349,0.734505,0.00015599999999993397,10838,True
5,Background,104857600,0.739597,1.0144,0.274803,108768230,True
4,Background,1024,0.740266,0.740417,0.00015100000000001224,1244,True
7,Background,1048576,0.74178,0.744179,0.00239900000000004,1087892,True
3,Background,1024,0.742253,0.742406,0.00015299999999995872,1244,True
3,Background,1048576,0.744405,0.746741,0.0023360000000000047,1087892,True
4,Background,102400,0.745119,0.745597,0.00047799999999997844,106400,True
4,Background,102400,0.745316,0.745922,0.0006059999999999954,106400,True
